G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20190407SSSK0,20190407,SK,SS,0,B,61895,0,1,0,0, ,0,3,24,5,4,1,0,0,0,0,0,0,0,1,0,0,1,13,14,119,   W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,8,375,20.0,6.0,105.0,534,4,2140,469,0,14,4277044,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001869158878504673,7994.713551401869,7994.711682242991,0,0,0,0,0,0
20190407SSSK0,20190407,SK,SS,0,B,62056,0,1,0,0, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,14,119,    W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,8,378,20.0,6.0,105.0,537,4,2148,472,0,14,4339100,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.00186219739292365,8080.5,8080.498137802607,0,0,0,0,0,0
20190407SSSK0,20190407,SK,SS,0,B,64893,0,1,0,0, ,0,3,12,4,3,0,0,0,0,0,0,0,0,1,0,0,0,13,14,119,     W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,8,381,20.0,6.0,105.0,541,4,2160,475,0,14,4403993,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001851851851851852,8155.781944444445,8155.780092592593,0,0,0,0,0,0
20190407SSSK0,20190407,SS,SK,0,T,66451,0,1,0,1,L,0,1,23,4,3,2,1,0,0,1,0,0,0,1,0,0,1,14,13,104,L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,7,344,20.0,12.0,113.0,508,3,2040,449,2,8,4102662,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0014705882352941176,8044.669117647059,8044.667647058824,0,0,0,0,0,0
20190407SSSK0,20190407,SS,SK,0,T,67421,0,1,0,0, ,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,1,14,13,105, L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,7,347,20.0,12.0,113.0,511,3,2055,452,2,8,4170083,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.00145985401459854,8117.183454987835,8117.18199513382,0,0,0,0,0,0
20190407SSSK0,20190407,SK,SS,0,B,69813,0,1,0,0, ,0,3,25,6,4,1,0,0,0,0,0,0,0,2,0,0,2,13,14,121,      W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,8,384,20.0,6.0,106.0,547,4,2185,479,0,14,4473806,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0018306636155606408,8190.272311212814,8190.2704805491985,0,0,0,0,0,0
20190407SSSK0,20190407,SS,SK,0,T,74454,1,0,0,0, ,0,18,86,23,21,4,0,0,1,0,0,0,0,2,0,0,3,14,14,108,  L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,7,365,20.0,13.0,117.0,534,3,2141,473,2,8,4244537,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0014012143858010276,7930.242410088744,7930.241008874358,0,0,0,0,0,0
20190407SSSK0,20190407,SK,SS,0,B,79847,0,1,0,1,W,0,3,15,4,4,1,1,0,0,0,0,0,0,0,0,0,1,14,14,122,W      W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,8,387,21.0,6.0,107.0,551,4,2200,483,0,14,4553653,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0018181818181818182,8279.607727272727,8279.60590909091,0,0,0,0,0,0
20190409KTWO0,20190409,WO,KT,0,B,62363,0,1,0,0, ,0,3,13,4,3,0,0,0,0,0,0,0,0,0,0,1,2,13,13,95, W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,5,343,23.0,9.0,121.0,499,2,1872,442,3,13,3734627,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0010683760683760685,7980.232371794872,7980.231303418804,0,0,0,0,0,0
20190409KTWO0,20190409,WO,KT,0,B,62937,0,1,0,0, ,0,2,16,4,4,2,0,0,0,0,0,0,0,0,0,0,1,13,13,96,  W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,5,345,23.0,9.0,123.0,503,2,1888,446,3,13,3797564,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001059322033898305,8045.9465042372885,8045.9454449152545,0,0,0,0,0,0
20190409KTWO0,20190409,WO,KT,0,B,63342,0,1,0,1,S,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,14,13,97,S  W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,5,346,23.0,9.0,123.0,504,2,1892,447,3,13,3860906,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0010570824524312897,8162.85200845666,8162.850951374207,0,0,0,0,0,0
20190409KTWO0,20190409,KT,WO,0,T,65516,0,1,0,0, ,0,12,82,19,12,2,1,0,0,1,1,0,1,6,0,0,6,14,14,90, W S  WS  L   L  L  L      L W  WS  L L  L        L  L ,6,374,21.0,20.0,118.0,549,6,2154,469,2,9,3715572,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002785515320334262,6900.087279480037,6900.084493964717,0,0,0,0,0,0
20190409KTWO0,20190409,KT,WO,0,T,67066,0,1,0,0, ,0,3,22,6,5,2,1,0,0,0,0,0,0,1,0,0,0,14,14,90,  W S  WS  L   L  L  L      L W  WS  L L  L        L  L ,6,377,22.0,20.0,120.0,555,6,2176,474,2,9,3782638,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0027573529411764708,6953.61075367647,6953.607996323529,0,0,0,0,0,0
20190409KTWO0,20190409,WO,KT,0,B,67603,1,0,0,0,W,0,18,98,25,23,5,0,0,1,0,0,0,0,2,0,0,4,14,14,101,WS  W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,5,364,23.0,10.0,128.0,529,2,1990,470,3,13,3928509,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0010050251256281408,7896.759296482412,7896.758291457286,0,0,0,0,0,0
20190409KTWO0,20190409,KT,WO,0,T,68043,1,0,0,0,L,0,6,59,15,10,5,0,0,1,0,1,0,0,5,0,0,1,14,15,91,L  W S  WS  L   L  L  L      L W  WS  L L  L        L  L ,6,383,22.0,21.0,125.0,570,7,2235,484,2,9,3850681,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.003131991051454139,6891.829530201342,6891.826398210291,0,0,0,0,0,0
20190409KTWO0,20190409,WO,KT,0,B,74359,0,1,0,0, ,0,3,14,5,5,2,0,0,0,0,0,0,0,0,0,0,1,14,14,102, WS  W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,5,367,23.0,10.0,130.0,534,2,2004,475,3,13,4002868,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.000998003992015968,7990.015968063873,7990.01497005988,0,0,0,0,0,0
20190409KTWO0,20190409,KT,WO,0,T,75340,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,15,15,92, L  W S  WS  L   L  L  L      L W  WS  L L  L        L  L ,6,386,22.0,21.0,125.0,573,7,2247,487,2,9,3926021,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.003115264797507788,6989.1419670672,6989.138851802403,0,0,0,0,0,0
20190410KTWO0,20190410,WO,KT,0,B,62363,0,1,0,0, ,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,14,102,  WS  W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,6,368,23.0,10.0,130.0,535,2,2008,476,3,13,4065231,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.00099601593625498,8098.329183266932,8098.328187250996,0,0,0,0,0,0
20190410KTWO0,20190410,WO,KT,0,B,63342,0,1,0,1,S,0,4,21,7,6,2,1,0,0,0,0,0,0,1,0,0,1,15,14,103,S  WS  W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,6,372,24.0,10.0,132.0,542,2,2029,482,3,13,4128573,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0009857072449482504,8139.38836865451,8139.387382947265,0,0,0,0,0,0
20190410KTWO0,20190410,WO,KT,0,B,68341,1,0,0,0,W,0,20,93,25,23,3,0,0,0,1,0,0,0,2,0,0,4,15,15,107,WS  WS  W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,6,392,24.0,10.0,135.0,567,2,2122,505,3,14,4196914,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.000942507068803016,7911.502827521206,7911.501885014138,0,0,0,0,0,0
20190410KTWO0,20190410,KT,WO,0,T,69032,1,0,0,0,L,0,18,97,27,22,6,1,1,1,1,0,0,0,3,0,2,6,15,16,98,L L  W S  WS  L   L  L  L      L W  WS  L L  L        L  L ,6,404,23.0,22.0,131.0,600,7,2344,509,3,10,3995053,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0029863481228668944,6817.72909556314,6817.726109215017,0,0,0,0,0,0
20190410KTWO0,20190410,KT,WO,0,T,75340,0,1,0,1, ,0,6,34,9,7,1,0,0,0,1,0,0,0,2,1,0,1,16,16,99, L L  W S  WS  L   L  L  L      L W  WS  L L  L        L  L ,6,410,23.0,22.0,132.0,609,7,2378,516,3,11,4070393,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002943650126156434,6846.983599663583,6846.980656013457,0,0,0,0,0,0
20190410KTWO0,20190410,WO,KT,0,B,76430,0,1,0,0, ,0,2,20,5,5,3,0,0,0,0,0,0,0,0,0,0,2,15,15,109, WS  WS  W  L    WS  L  W    L     SW  L  SW    L L   L     WS ,6,394,24.0,10.0,138.0,572,2,2142,510,3,14,4273344,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0009337068160597573,7980.361344537815,7980.360410830999,0,0,0,0,0,0
20190410NCHT0,20190410,HT,NC,0,B,60634,0,1,0,0, ,0,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,13,13,102,    L    WL   L   W  S W  SL   L   W SW      LL   L     ,4,340,34.0,14.0,133.0,528,3,2039,455,0,11,3722762,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0014713094654242277,7303.352623835213,7303.351152525748,0,0,0,0,0,0
20190410NCHT0,20190410,HT,NC,0,B,62648,0,1,0,0, ,0,5,29,7,6,2,0,0,0,0,0,0,0,1,0,0,1,13,13,103,     L    WL   L   W  S W  SL   L   W SW      LL   L     ,4,345,34.0,14.0,135.0,535,3,2068,461,0,11,3785410,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0014506769825918763,7322.115087040619,7322.113636363636,0,0,0,0,0,0
20190410NCHT0,20190410,HT,NC,0,B,63628,0,1,0,0, ,0,1,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,13,103,      L    WL   L   W  S W  SL   L   W SW      LL   L     ,4,346,34.0,14.0,135.0,537,3,2076,463,0,11,3849038,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001445086705202312,7416.49710982659,7416.495664739884,0,0,0,0,0,0
20190410NCHT0,20190410,NC,HT,0,T,63950,0,1,0,0, ,0,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,1,14,14,109,  S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,14,381,17.0,11.0,133.0,570,3,2255,492,2,8,4494169,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0013303769401330377,7972.149002217295,7972.147671840355,0,0,0,0,0,0
20190410NCHT0,20190410,NC,HT,0,T,63991,1,0,0,0, ,0,18,102,25,22,6,1,0,1,0,1,0,0,1,0,2,3,14,15,112,   S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,14,399,18.0,12.0,139.0,595,4,2357,514,2,8,4558160,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0016970725498515061,7735.758167161646,7735.756470089096,0,0,0,0,0,0
20190410NCHT0,20190410,NC,HT,0,T,64995,0,1,0,0, ,0,2,14,3,2,0,0,0,0,0,0,0,0,1,1,0,0,14,15,112,    S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,14,401,18.0,12.0,139.0,598,4,2371,516,2,8,4623155,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001687051876845213,7799.731758751582,7799.730071699705,0,0,0,0,0,0
20190410NCHT0,20190410,HT,NC,0,B,68639,0,1,0,1,W,0,2,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,14,13,103,W      L    WL   L   W  S W  SL   L   W SW      LL   L     ,4,348,34.0,14.0,135.0,538,4,2085,464,0,11,3917677,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0019184652278177458,7516.1654676258995,7516.163549160672,0,0,0,0,0,0
20190410NCHT0,20190410,HT,NC,0,B,69656,1,0,0,0, ,0,21,115,26,23,5,2,0,0,0,2,0,0,3,0,0,5,14,14,108, W      L    WL   L   W  S W  SL   L   W SW      LL   L     ,4,369,36.0,14.0,140.0,564,6,2200,487,0,11,3987333,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0027272727272727275,7249.932727272727,7249.929999999999,0,0,0,0,0,0
20190410NCHT0,20190410,NC,HT,0,T,75867,0,1,0,0, ,0,4,17,4,4,1,1,0,0,0,1,0,0,0,0,0,2,14,15,114,     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,14,405,19.0,12.0,140.0,602,5,2388,520,2,8,4699022,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0020938023450586263,7871.28810720268,7871.286013400335,0,0,0,0,0,0
20190410NCHT0,20190410,NC,HT,0,T,79358,0,1,0,1,L,0,2,6,4,1,1,0,0,0,1,0,1,1,1,1,0,0,15,15,114,L     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,14,407,19.0,12.0,141.0,606,5,2394,521,2,9,4778380,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0020885547201336674,7984.1570593149545,7984.154970760234,0,0,0,0,0,0
20190410OBLT0,20190410,OB,LT,0,T,62242,0,1,0,0, ,1,3,16,4,4,1,1,0,0,0,0,0,0,0,0,0,2,14,14,94, L      L L   WS   WS W    W      SW  S W  L   W    W L     W S ,8,384,23.0,9.0,124.0,547,2,2090,483,1,4,4335824,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0009569377990430622,8298.465550239234,8298.464593301434,0,0,0,0,0,0
20190410OBLT0,20190410,OB,LT,0,T,62951,0,1,0,0, ,1,1,10,2,2,1,0,0,0,0,0,0,0,0,0,0,0,14,14,94,  L      L L   WS   WS W    W      SW  S W  L   W    W L     W S ,9,385,23.0,9.0,125.0,549,2,2100,485,1,4,4398775,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0009523809523809524,8378.856666666667,8378.855714285713,0,0,0,0,0,0
20190410OBLT0,20190410,OB,LT,0,T,63248,0,1,0,1,S,0,4,17,4,4,0,0,0,0,0,0,0,0,0,0,0,3,15,14,97,S  L      L L   WS   WS W    W      SW  S W  L   W    W L     W S ,9,389,23.0,9.0,125.0,553,2,2117,489,1,4,4462023,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.000944733112895607,8431.079357581482,8431.07841284837,0,0,0,0,0,0
20190410OBLT0,20190410,LT,OB,0,B,64565,0,1,0,1, ,0,2,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,15,14,125, L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,9,373,24.0,21.0,146.0,574,5,2185,507,1,11,4826174,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002288329519450801,8835.349199084669,8835.34691075515,0,0,0,0,0,0
20190410OBLT0,20190410,OB,LT,0,T,65543,1,0,0,0,W,0,18,99,25,23,4,0,0,1,0,0,0,0,2,0,0,6,15,15,103,WS  L      L L   WS   WS W    W      SW  S W  L   W    W L     W S ,9,407,23.0,10.0,129.0,578,2,2216,512,1,4,4527566,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0009025270758122744,8172.73916967509,8172.7382671480145,0,0,0,0,0,0
20190410OBLT0,20190410,LT,OB,0,B,65546,1,0,0,0,L,0,18,103,26,22,6,1,1,0,1,0,1,0,3,0,0,4,15,15,129,L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,9,391,25.0,21.0,152.0,600,5,2288,529,2,12,4891720,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0021853146853146855,8552.20673076923,8552.204545454546,0,0,0,0,0,0
20190410OBLT0,20190410,OB,LT,0,T,67266,0,1,0,0, ,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,15,15,104, WS  L      L L   WS   WS W    W      SW  S W  L   W    W L     W S ,10,408,23.0,10.0,129.0,579,2,2219,513,1,4,4594832,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0009013068949977468,8282.945020279405,8282.94411897251,0,0,0,0,0,0
20190410OBLT0,20190410,LT,OB,0,B,69539,0,1,0,0, ,0,1,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15,129, L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,9,392,25.0,21.0,152.0,602,5,2298,531,2,12,4961259,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002175805047867711,8636.034377719756,8636.032201914708,0,0,0,0,0,0
20190410OBLT0,20190410,LT,OB,0,B,72523,0,1,0,0, ,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,15,129,  L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,9,394,25.0,21.0,152.0,604,5,2307,533,2,12,5033782,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002167316861725184,8728.08885999133,8728.08669267447,0,0,0,0,0,0
20190410OBLT0,20190410,OB,LT,0,T,74513,0,1,0,0, ,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,15,104,  WS  L      L L   WS   WS W    W      SW  S W  L   W    W L     W S ,10,408,23.0,10.0,129.0,580,2,2226,513,1,4,4669345,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0008984725965858042,8390.793800539084,8390.792902066487,0,0,0,0,0,0
20190410OBLT0,20190410,LT,OB,0,B,79545,0,1,0,0, ,0,4,12,4,4,0,0,0,0,0,0,0,0,0,0,0,1,15,15,130,   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,9,398,25.0,21.0,152.0,608,5,2319,537,2,12,5113327,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0021561017680034496,8820.131522207848,8820.12936610608,0,0,0,0,0,0
20190410SKHH0,20190410,HH,SK,0,B,60768,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,14,14,96, WL     L  W   L  W      L    W W      L L    W     W   L ,1,357,18.0,12.0,113.0,517,3,2013,447,2,10,3996488,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0014903129657228018,7941.596125186289,7941.594634873323,0,0,0,0,0,0
20190410SKHH0,20190410,SK,HH,0,T,62056,0,1,0,0, ,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,14,122, W      W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,8,390,21.0,6.0,107.0,554,4,2210,486,0,14,4615709,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0018099547511312218,8354.46334841629,8354.461538461539,0,0,0,0,0,0
20190410SKHH0,20190410,HH,SK,0,B,62611,0,1,0,1, ,0,2,23,5,2,0,0,0,0,0,0,0,0,3,0,0,0,15,14,96,  WL     L  W   L  W      L    W W      L L    W     W   L ,1,359,18.0,12.0,113.0,522,3,2036,449,2,10,4059099,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0014734774066797642,7974.891453831041,7974.889980353634,0,0,0,0,0,0
20190410SKHH0,20190410,SK,HH,0,T,64893,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,14,14,122,  W      W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,8,393,21.0,6.0,107.0,557,4,2221,489,0,14,4680602,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0018009905447996398,8429.959027465105,8429.95722647456,0,0,0,0,0,0
20190410SKHH0,20190410,HH,SK,0,B,65769,0,1,0,0, ,0,6,29,7,6,1,0,0,0,0,0,0,0,1,0,0,1,15,14,97,   WL     L  W   L  W      L    W W      L L    W     W   L ,1,365,18.0,12.0,114.0,529,3,2065,455,2,10,4124868,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0014527845036319612,7990.295883777239,7990.294430992736,0,0,0,0,0,0
20190410SKHH0,20190410,HH,SK,0,B,69744,1,0,0,0,L,0,15,89,23,23,9,2,0,0,0,0,0,0,0,0,0,5,15,15,102,L   WL     L  W   L  W      L    W W      L L    W     W   L ,1,380,20.0,12.0,123.0,552,3,2154,478,2,10,4194612,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001392757660167131,7789.675023212628,7789.673630454968,0,0,0,0,0,0
20190410SKHH0,20190410,HH,SK,0,B,69762,0,1,0,0, ,0,1,8,3,2,1,0,0,1,0,0,0,0,0,0,1,0,15,15,102, L   WL     L  W   L  W      L    W W      L L    W     W   L ,1,381,20.0,13.0,124.0,555,3,2162,480,2,10,4264374,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0013876040703052729,7889.921369102683,7889.919981498612,0,0,0,0,0,0
20190410SKHH0,20190410,SK,HH,0,T,75250,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,15,14,123,   W      W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,8,396,21.0,6.0,107.0,560,4,2233,492,0,14,4755852,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0017913121361397223,8519.454545454546,8519.45275414241,0,0,0,0,0,0
20190410SKHH0,20190410,SK,HH,0,T,77829,1,0,0,0,W,0,18,94,28,27,9,1,0,0,0,0,0,0,1,0,0,7,15,15,130,W   W      W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,8,414,22.0,6.0,116.0,588,4,2327,519,0,14,4833681,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0017189514396218307,8309.103996562097,8309.102277610657,0,0,0,0,0,0
20190410SSLG0,20190410,SS,LG,0,T,61457,0,1,0,0, ,0,2,7,3,3,1,0,0,0,0,0,0,0,0,0,0,1,14,14,109,   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,7,367,20.0,13.0,118.0,537,3,2148,476,2,8,4305994,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0013966480446927375,8018.845437616387,8018.844040968343,0,0,0,0,0,0
20190410SSLG0,20190410,SS,LG,0,T,66451,0,1,0,1,S,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,14,109,S   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,7,370,20.0,13.0,118.0,540,3,2160,479,2,8,4372445,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001388888888888889,8097.355092592593,8097.353703703704,0,0,0,0,0,0
20190410SSLG0,20190410,LG,SS,0,B,67119,0,1,0,1, ,0,3,25,5,4,1,0,0,0,0,0,0,0,1,0,0,3,15,14,114,    L  L   W  L  W   L W      L S W   L L    S  W   W SW ,4,377,20.0,6.0,85.0,507,1,1926,442,1,9,3947662,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0005192107995846313,8198.919522326065,8198.919003115265,0,0,0,0,0,0
20190410SSLG0,20190410,LG,SS,0,B,68135,1,0,0,0, ,0,20,94,25,22,2,0,0,0,1,0,0,0,2,0,1,8,15,15,122,     L  L   W  L  W   L W      L S W   L L    S  W   W SW ,4,397,20.0,6.0,87.0,532,1,2020,464,1,10,4015797,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0004950495049504951,7952.318811881188,7952.318316831683,0,0,0,0,0,0
20190410SSLG0,20190410,LG,SS,0,B,69159,0,1,0,0,L,0,4,17,5,5,1,1,0,0,0,0,0,0,0,0,0,1,15,15,123,L     L  L   W  L  W   L W      L S W   L L    S  W   W SW ,4,401,21.0,6.0,88.0,537,1,2037,469,1,10,4084956,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0004909180166912126,8021.759941089838,8021.759450171821,0,0,0,0,0,0
20190410SSLG0,20190410,SS,LG,0,T,69413,1,0,0,0, ,0,18,101,27,22,6,2,0,1,1,0,0,1,4,0,0,3,15,15,112, S   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,7,388,22.0,14.0,124.0,567,3,2261,501,2,9,4441858,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0013268465280849183,7858.453781512605,7858.452454666077,0,0,0,0,0,0
20190410SSLG0,20190410,LG,SS,0,B,76650,0,1,0,0, ,0,0,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,15,15,123, L     L  L   W  L  W   L W      L S W   L L    S  W   W SW ,4,401,21.0,6.0,90.0,539,1,2043,471,2,10,4161606,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0004894762604013706,8148.276554087127,8148.276064610866,0,0,0,0,0,0
20190410SSLG0,20190410,SS,LG,0,T,77927,0,1,0,0,W,0,4,11,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,15,112,W S   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,7,392,22.0,14.0,124.0,571,3,2272,505,2,9,4519785,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0013204225352112676,7957.603873239436,7957.602552816901,0,0,0,0,0,0
