,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
771,20160709HTOB0,20160709,HT,OB,0,T,0,L,1,29,183,46,36,9,1,0,1,1,0,1,0,9,0,0,5,1,0,0,0,7,6,2.142857143,1.4444444440000002,3.0
772,20160709KTSK0,20160709,SK,KT,0,B,0,L,0,27,175,46,38,13,3,0,0,2,1,1,0,7,0,0,4,0,0,0,1,8,4,1.615384615,1.941176471,2.333333333
773,20160709KTSK0,20160709,KT,SK,0,T,0,W,2,27,170,48,37,11,1,0,2,2,1,0,0,7,0,4,8,0,0,0,1,6,6,0.9,1.5,1.6666666669999999
774,20160709LGLT0,20160709,LT,LG,0,B,0,W,0,33,209,58,44,15,1,0,4,1,1,3,0,10,1,1,7,0,0,0,0,12,11,2.0,2.555555556,5.571428571
775,20160709LGLT0,20160709,LG,LT,0,T,0,L,0,31,239,58,47,19,2,0,3,1,1,1,0,7,0,2,7,0,0,0,0,13,13,2.4,2.307692308,2.454545455
776,20160709NCWO0,20160709,WO,NC,0,B,0,W,0,27,157,42,36,10,5,0,1,0,0,0,2,4,0,0,5,0,0,0,0,4,3,1.2,1.636363636,1.6666666669999999
777,20160709NCWO0,20160709,NC,WO,0,T,0,L,0,24,151,36,30,9,2,0,0,0,1,1,0,5,0,0,6,1,2,1,0,7,7,1.714285714,1.714285714,1.6666666669999999
778,20160709SSHH0,20160709,HH,SS,0,B,0,D,1,36,199,48,46,11,1,0,3,1,1,0,0,2,0,0,5,0,0,0,0,4,4,0.375,0.923076923,1.363636364
779,20160709SSHH0,20160709,SS,HH,0,T,0,D,0,36,221,52,43,12,0,0,0,0,2,1,0,8,0,0,7,2,1,0,0,4,4,2.0,2.111111111,1.384615385
780,20160710HTOB0,20160710,OB,HT,0,B,0,L,0,27,210,46,43,16,3,0,5,0,0,0,0,1,0,2,8,0,1,0,0,13,13,1.875,1.636363636,1.5
781,20160710HTOB0,20160710,HT,OB,0,T,0,W,0,27,143,36,34,9,2,1,0,0,0,0,0,2,0,0,1,0,2,0,0,3,3,1.5,1.0,0.545454545
782,20160710KTSK0,20160710,SK,KT,0,B,0,L,0,27,151,37,31,7,0,0,2,0,1,0,1,4,0,1,4,2,0,0,0,7,2,1.8,1.5,1.875
783,20160710KTSK0,20160710,KT,SK,0,T,0,W,1,27,169,44,37,14,6,0,0,0,0,1,1,5,1,0,9,0,0,0,0,6,6,1.058823529,1.153846154,2.0
784,20160710LGLT0,20160710,LT,LG,0,B,0,L,0,27,162,44,37,12,3,0,1,2,0,1,0,5,0,1,9,1,0,0,0,6,6,1.6666666669999999,12.0,0.75
785,20160710LGLT0,20160710,LG,LT,0,T,0,W,0,27,135,36,32,6,1,0,0,0,1,0,0,4,0,0,9,0,0,0,0,0,0,0.857142857,0.0,0.0
786,20160710NCWO0,20160710,WO,NC,0,B,0,W,3,27,169,44,35,10,1,1,0,2,0,1,1,7,1,0,6,1,0,0,0,7,6,2.7,2.0625,2.25
787,20160710NCWO0,20160710,NC,WO,0,T,0,L,0,24,166,41,35,13,2,0,1,1,0,0,0,5,0,1,5,0,1,1,0,9,9,2.0,3.461538462,4.0
788,20160710SSHH0,20160710,HH,SS,0,B,0,W,2,27,177,41,33,9,0,0,0,2,0,0,3,5,0,0,3,0,0,0,0,6,6,1.0,1.928571429,1.0909090909999999
789,20160710SSHH0,20160710,SS,HH,0,T,0,L,0,24,138,43,32,12,2,0,2,0,0,1,2,6,0,2,3,1,1,0,0,10,7,1.2,2.785714286,2.333333333
790,20160712HHLG0,20160712,LG,HH,0,B,0,W,1,27,141,37,29,7,0,0,0,0,0,2,1,5,0,0,2,2,1,0,0,4,4,1.125,1.434782609,1.0
791,20160712HHLG0,20160712,HH,LG,0,T,0,L,1,24,132,38,30,7,2,1,0,0,0,1,0,5,1,2,4,1,1,0,0,5,5,1.25,1.263157895,12.0
792,20160712LTSS0,20160712,SS,LT,0,B,0,W,0,27,165,40,36,11,1,0,0,0,0,0,1,3,0,0,7,0,1,0,0,4,4,1.125,1.928571429,1.6666666669999999
793,20160712LTSS0,20160712,LT,SS,0,T,0,L,0,24,166,36,27,5,0,0,1,2,0,0,1,6,1,2,5,1,3,0,0,8,4,2.5,2.4,1.714285714
794,20160712OBNC0,20160712,NC,OB,0,B,0,L,0,27,161,44,38,13,0,0,3,1,1,0,0,5,0,1,8,0,1,0,0,9,9,2.142857143,4.5,2.333333333
795,20160712OBNC0,20160712,OB,NC,0,T,0,W,0,27,152,39,33,9,1,0,2,0,0,0,0,6,0,0,3,3,0,0,0,5,5,0.333333333,0.0,0.5
796,20160712SKHT0,20160712,HT,SK,0,B,0,L,1,30,168,44,41,14,2,0,3,0,1,0,1,2,0,0,9,1,0,0,0,7,7,1.714285714,1.4482758619999998,1.8
797,20160712SKHT0,20160712,SK,HT,0,T,0,W,0,30,176,46,42,13,4,0,0,0,0,0,0,3,1,1,9,0,0,0,0,3,3,0.75,1.5555555559999998,2.625
798,20160712WOKT0,20160712,KT,WO,0,B,0,L,0,27,166,40,34,10,2,0,2,2,1,1,1,4,0,0,8,0,0,0,0,7,6,2.0,1.5555555559999998,1.0909090909999999
799,20160712WOKT0,20160712,WO,KT,0,T,0,W,1,27,163,42,39,15,2,0,1,0,2,0,0,3,0,0,5,0,1,0,0,5,5,2.5,2.0,6.0
800,20160713HHLG0,20160713,LG,HH,0,B,0,L,0,27,159,37,37,11,2,1,0,0,0,0,0,0,0,0,6,0,2,0,0,7,7,2.0,0.923076923,1.333333333
801,20160713HHLG0,20160713,HH,LG,0,T,0,W,0,27,144,39,34,9,1,0,0,1,0,1,1,3,0,0,9,0,0,0,0,5,5,2.5714285709999998,1.384615385,0.545454545
802,20160713LTSS0,20160713,SS,LT,0,B,0,L,1,27,186,50,46,20,6,0,3,2,0,1,0,2,0,1,7,0,1,0,0,13,12,1.8,2.1818181819999998,1.9090909090000001
803,20160713LTSS0,20160713,LT,SS,0,T,0,W,0,27,177,46,39,14,3,1,2,0,0,0,0,6,0,1,5,0,1,0,0,12,12,4.125,2.454545455,1.8
804,20160713OBNC0,20160713,NC,OB,0,B,0,W,2,27,115,33,31,5,3,0,1,0,0,0,0,2,0,0,8,0,0,0,0,2,2,0.6,0.875,2.142857143
805,20160713OBNC0,20160713,OB,NC,0,T,0,L,0,24,134,35,29,7,1,0,3,0,0,1,0,5,0,0,3,1,1,0,0,6,6,0.6,1.5,2.142857143
806,20160713SKHT0,20160713,HT,SK,0,B,0,W,0,27,132,38,36,9,2,0,0,1,0,0,0,1,0,1,2,0,0,0,0,3,2,1.285714286,1.111111111,1.125
807,20160713SKHT0,20160713,SK,HT,0,T,0,L,0,26,159,43,35,10,0,0,1,1,0,0,1,5,0,2,7,0,0,0,0,4,3,2.0,1.730769231,2.25
808,20160713WOKT0,20160713,KT,WO,0,B,0,L,0,27,210,45,33,9,2,0,2,3,1,1,1,9,0,1,10,0,0,0,1,11,11,3.666666667,6.0,4.0
809,20160713WOKT0,20160713,WO,KT,0,T,0,W,1,27,168,45,39,12,4,0,1,1,0,0,1,5,0,0,5,0,2,0,0,8,8,1.9090909090000001,2.25,2.0
810,20160714HHLG0,20160714,LG,HH,0,B,0,L,0,27,159,40,37,11,2,1,2,3,1,0,0,2,0,1,9,0,0,0,0,7,7,1.714285714,3.0,1.2
811,20160714HHLG0,20160714,HH,LG,0,T,0,W,0,27,149,39,35,9,1,0,0,0,1,0,0,2,0,2,9,0,1,0,0,4,3,2.25,1.0,0.666666667
812,20160714LTSS0,20160714,SS,LT,0,B,0,L,0,33,174,45,38,6,0,1,2,2,1,0,0,6,0,1,11,0,1,0,0,4,4,0.5,1.0909090909999999,2.0
813,20160714LTSS0,20160714,LT,SS,0,T,0,W,0,33,181,47,40,11,0,0,1,0,0,1,0,5,2,1,9,2,2,0,0,2,2,1.333333333,1.454545455,1.636363636
814,20160714OBNC0,20160714,NC,OB,0,B,0,W,0,27,128,35,34,8,1,0,3,0,0,0,0,0,0,1,7,1,0,0,0,3,3,0.0,0.8888888890000001,1.0
815,20160714OBNC0,20160714,OB,NC,0,T,0,L,0,24,148,34,26,5,1,0,0,2,0,2,1,3,0,1,9,0,1,0,0,4,3,1.5,1.0,1.875
816,20160714SKHT0,20160714,HT,SK,0,B,0,L,0,27,186,46,36,11,2,1,3,0,1,1,1,8,1,0,4,1,1,0,0,11,6,2.25,2.3181818180000002,1.0909090909999999
817,20160714SKHT0,20160714,SK,HT,0,T,0,W,0,27,153,34,30,3,0,0,0,0,0,0,0,4,0,0,8,1,0,0,0,4,3,1.0,1.0,1.125
818,20160714WOKT0,20160714,KT,WO,0,B,0,L,0,27,194,43,39,17,3,0,3,0,4,0,0,4,0,0,7,0,0,0,0,10,10,4.0,2.4375,3.0
819,20160714WOKT0,20160714,WO,KT,0,T,0,W,1,27,133,40,38,13,3,0,0,1,0,0,0,2,0,0,6,1,1,0,0,5,5,3.0,1.588235294,2.25
820,20160719HTLT0,20160719,LT,HT,0,B,0,L,0,27,182,41,34,11,4,0,1,2,0,2,1,3,0,1,8,2,0,0,0,6,6,0.9,1.714285714,2.0
821,20160719HTLT0,20160719,HT,LT,0,T,0,W,1,27,157,39,37,9,0,0,1,1,0,0,0,2,0,0,10,0,0,0,0,1,1,0.666666667,0.5,0.9
822,20160719KTHH0,20160719,HH,KT,0,B,0,W,0,27,158,45,38,11,3,0,0,0,0,0,0,6,0,1,6,0,0,0,0,7,7,2.666666667,1.285714286,4.0
823,20160719KTHH0,20160719,KT,HH,0,T,0,L,0,24,189,49,36,13,6,1,0,1,0,1,0,10,0,2,6,0,1,0,0,17,17,4.666666667,3.6,4.5
824,20160719LGWO0,20160719,WO,LG,0,B,0,L,0,27,206,50,42,15,2,0,2,1,0,0,0,7,0,1,8,0,2,0,0,12,12,4.285714286,2.470588235,1.636363636
825,20160719LGWO0,20160719,LG,WO,0,T,0,W,0,27,170,43,36,10,3,0,2,1,0,0,0,6,0,1,8,1,1,0,0,6,6,2.0,2.0,3.428571429
826,20160719SKNC0,20160719,NC,SK,0,B,0,L,0,27,175,41,34,10,2,0,1,0,1,0,1,5,0,1,12,1,1,0,0,5,5,1.875,1.730769231,2.0
827,20160719SKNC0,20160719,SK,NC,0,T,0,W,1,27,128,35,34,9,1,1,1,0,0,0,0,1,0,0,9,2,0,0,0,4,4,1.5,1.038461538,0.6
828,20160719SSOB0,20160719,OB,SS,0,B,0,W,1,27,139,36,31,5,0,1,0,1,0,1,0,4,0,0,6,0,0,0,0,1,1,1.5,1.0,1.5
829,20160719SSOB0,20160719,SS,OB,0,T,0,L,0,24,124,31,26,6,0,0,1,1,1,1,1,3,0,0,4,1,0,0,0,3,3,0.5,1.125,1.5
830,20160720HTLT0,20160720,LT,HT,0,B,0,W,0,27,171,42,35,10,3,0,2,1,0,0,0,6,0,1,5,1,0,0,0,6,6,3.6,1.6956521740000001,2.0
831,20160720HTLT0,20160720,HT,LT,0,T,0,L,0,24,160,38,33,10,5,1,0,3,0,0,0,5,0,0,5,1,0,0,0,9,8,4.2,1.285714286,2.5
832,20160720KTHH0,20160720,HH,KT,0,B,0,L,0,27,174,43,34,9,3,0,0,1,1,2,0,7,0,0,9,0,1,0,0,4,4,1.636363636,1.846153846,2.0
833,20160720KTHH0,20160720,KT,HH,0,T,0,W,0,27,159,37,33,6,1,0,0,0,0,0,0,3,0,1,7,0,0,0,0,1,1,0.6,1.125,2.142857143
834,20160720LGWO0,20160720,WO,LG,0,B,0,W,1,27,157,38,35,10,1,0,2,1,0,0,0,3,0,0,8,1,0,0,0,3,3,0.0,1.5,2.142857143
835,20160720LGWO0,20160720,LG,WO,0,T,0,L,0,24,122,38,32,9,4,0,1,0,0,0,1,4,0,1,1,1,0,0,0,7,5,1.714285714,1.565217391,0.9
836,20160720SKNC0,20160720,NC,SK,0,B,0,W,2,27,155,36,31,6,1,0,0,1,0,0,0,3,0,2,12,1,0,0,0,2,2,1.5,1.0,3.0
837,20160720SKNC0,20160720,SK,NC,0,T,0,L,0,24,118,34,31,9,2,0,1,2,0,1,1,1,0,0,4,1,0,0,0,4,4,0.75,1.25,1.875
838,20160720SSOB0,20160720,OB,SS,0,B,0,L,0,27,129,35,28,4,0,0,2,1,0,1,0,5,0,1,2,2,0,0,0,5,5,2.25,1.285714286,2.5714285709999998
839,20160720SSOB0,20160720,SS,OB,0,T,0,W,0,27,116,36,36,8,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0,4,3,2.0,0.692307692,0.272727273
840,20160721HTLT0,20160721,LT,HT,0,B,0,W,0,27,169,35,34,7,1,0,1,0,0,0,0,1,0,0,11,0,1,0,0,1,1,0.0,0.0,0.6
841,20160721HTLT0,20160721,HT,LT,0,T,0,L,0,24,169,42,35,11,4,0,0,2,1,0,0,6,0,1,9,0,0,0,0,10,8,2.076923077,2.4,1.0909090909999999
842,20160721KTHH0,20160721,HH,KT,0,B,0,W,0,27,118,31,30,3,0,0,1,1,0,0,0,0,0,1,9,0,0,0,0,1,1,0.0,0.5,0.3
843,20160721KTHH0,20160721,KT,HH,0,T,0,L,0,24,154,39,35,12,1,0,1,0,0,0,0,4,0,0,5,1,2,0,0,8,3,1.8,2.727272727,3.0
844,20160721LGWO0,20160721,WO,LG,0,B,0,W,0,27,157,40,35,9,0,0,0,2,0,1,0,4,0,0,4,0,0,0,0,4,4,1.875,1.625,0.5
845,20160721LGWO0,20160721,LG,WO,0,T,0,L,0,24,145,36,32,10,2,0,0,3,1,1,0,2,2,1,5,1,1,0,1,7,7,1.875,1.565217391,1.6666666669999999
846,20160721SKNC0,20160721,NC,SK,0,B,0,W,1,27,139,39,33,9,3,0,2,0,0,1,0,4,0,1,8,2,0,0,0,4,4,0.6,1.125,0.5
847,20160721SKNC0,20160721,SK,NC,0,T,0,L,0,24,153,38,29,10,3,0,1,1,1,1,1,7,0,0,6,2,0,0,0,7,7,2.25,4.5,3.0
848,20160721SSOB0,20160721,OB,SS,0,B,0,L,0,27,145,39,31,9,0,1,0,0,0,2,3,3,0,0,3,1,0,0,0,6,5,2.0,1.3125,1.875
849,20160721SSOB0,20160721,SS,OB,0,T,0,W,2,27,170,40,38,11,1,0,0,0,0,0,0,2,0,0,5,1,1,0,0,3,3,1.2,2.0,1.2
850,20160722HHLT0,20160722,LT,HH,0,B,0,W,0,27,142,35,30,5,2,0,1,1,0,0,1,4,0,0,5,1,1,0,0,2,1,0.0,0.666666667,1.0
851,20160722HHLT0,20160722,HH,LT,0,T,0,L,0,24,172,43,33,10,1,0,1,3,1,0,1,9,0,0,7,0,0,0,1,10,7,3.428571429,3.428571429,2.0
852,20160722NCHT0,20160722,HT,NC,0,B,0,W,0,27,143,37,33,8,1,0,2,0,0,0,1,3,0,0,7,0,0,0,0,4,4,1.5,0.0,1.5
853,20160722NCHT0,20160722,NC,HT,0,T,0,L,0,24,167,40,33,12,3,0,2,1,1,0,0,6,0,1,8,1,0,0,0,9,9,4.0,21.0,4.8
854,20160722OBLG0,20160722,LG,OB,0,B,0,L,0,27,189,52,40,16,3,0,1,0,1,0,2,8,0,2,4,1,0,0,2,14,9,1.846153846,2.333333333,2.1
855,20160722OBLG0,20160722,OB,LG,0,T,0,W,0,27,137,39,36,9,2,0,1,0,0,0,0,2,0,1,4,0,0,0,0,3,3,0.75,0.333333333,1.0
856,20160722SSKT0,20160722,KT,SS,0,B,0,W,1,27,154,42,40,12,1,0,2,1,0,1,0,1,0,0,8,0,0,0,0,6,3,1.285714286,1.333333333,1.2
857,20160722SSKT0,20160722,SS,KT,0,T,0,L,0,25,154,38,31,11,2,0,1,0,1,2,1,3,0,1,6,0,0,0,0,7,7,1.5,1.75,1.5
858,20160722WOSK0,20160722,SK,WO,0,B,0,W,0,33,185,50,43,14,3,1,2,3,1,1,1,5,0,0,4,1,0,0,0,6,6,1.5,1.727272727,3.0
859,20160722WOSK0,20160722,WO,SK,0,T,0,L,0,32,157,48,43,16,1,0,2,2,1,0,2,3,1,0,7,2,2,0,0,7,6,1.363636364,1.78125,1.5
860,20160723HHLT0,20160723,LT,HH,0,B,0,W,3,30,163,45,41,15,3,0,1,0,0,1,0,3,0,0,3,2,0,1,0,6,6,1.8,1.363636364,1.25
861,20160723HHLT0,20160723,HH,LT,0,T,0,L,0,29,179,48,39,13,2,0,1,4,0,2,1,3,0,3,7,0,0,0,0,7,7,1.5,2.2941176469999998,2.5714285709999998
862,20160723NCHT0,20160723,HT,NC,0,B,0,L,0,27,175,45,34,11,2,0,0,1,0,2,0,6,1,3,5,2,0,0,0,5,5,1.285714286,1.65,2.25
863,20160723NCHT0,20160723,NC,HT,0,T,0,W,0,27,116,31,29,3,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0.0,0.666666667,0.666666667
864,20160723OBLG0,20160723,LG,OB,0,B,0,W,0,27,170,38,30,8,1,0,2,1,0,0,1,6,0,1,5,2,0,0,0,7,7,1.5,2.307692308,0.545454545
865,20160723OBLG0,20160723,OB,LG,0,T,0,L,1,24,136,37,27,8,2,0,0,0,1,0,2,6,0,2,4,2,2,0,0,9,9,2.5,1.0909090909999999,0.666666667
866,20160723SSKT0,20160723,KT,SS,0,B,0,L,0,27,184,47,39,18,3,1,2,4,0,2,1,5,0,0,5,3,1,0,0,12,12,4.333333333,4.8,2.625
867,20160723SSKT0,20160723,SS,KT,0,T,0,W,0,27,129,33,29,4,0,0,1,0,0,0,0,4,0,0,10,2,0,0,0,2,2,0.0,0.0,1.0
868,20160723WOSK0,20160723,SK,WO,0,B,0,L,0,27,180,49,38,12,4,1,1,1,0,0,1,10,1,0,3,1,0,0,0,10,9,2.0,3.75,3.375
869,20160723WOSK0,20160723,WO,SK,0,T,0,W,0,27,159,38,36,11,1,0,1,0,0,0,0,1,0,1,7,1,0,0,0,2,2,0.428571429,1.0,0.818181818
870,20160724HHLT0,20160724,LT,HH,0,B,0,L,0,27,170,44,38,14,1,0,1,0,0,0,0,6,0,0,3,2,1,0,0,8,8,2.5714285709999998,3.0,3.428571429
871,20160724HHLT0,20160724,HH,LT,0,T,0,W,0,27,106,30,29,5,1,0,0,0,0,0,0,0,0,1,8,3,1,0,0,1,1,0.75,0.666666667,0.375
872,20160724NCHT0,20160724,HT,NC,0,B,0,L,0,27,185,44,34,10,2,1,4,0,0,2,0,8,0,0,5,1,1,0,0,8,8,3.0,1.588235294,1.5
873,20160724NCHT0,20160724,NC,HT,0,T,0,W,0,27,163,41,38,10,2,0,0,0,0,1,0,2,0,0,16,0,2,0,1,2,2,0.6,1.2,1.5
874,20160724OBLG0,20160724,LG,OB,0,B,0,L,0,27,144,41,37,11,1,0,1,1,0,1,0,3,0,0,2,0,0,0,0,3,3,0.75,1.5555555559999998,1.5
875,20160724OBLG0,20160724,OB,LG,0,T,0,W,1,27,144,35,33,7,0,0,1,1,1,0,0,2,0,0,8,0,0,0,0,2,2,0.857142857,1.0,0.6
876,20160724SSKT0,20160724,KT,SS,0,B,0,W,1,27,141,37,33,6,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,1,1,2.0,1.111111111,1.0
877,20160724SSKT0,20160724,SS,KT,0,T,0,L,0,24,110,32,29,7,1,0,0,0,0,2,0,1,0,0,3,1,0,0,0,2,0,0.857142857,1.0,0.545454545
878,20160724WOSK0,20160724,SK,WO,0,B,0,W,0,27,116,33,30,5,1,0,1,2,1,0,0,3,0,0,4,0,0,0,0,3,2,1.5,0.75,1.875
879,20160724WOSK0,20160724,WO,SK,0,T,0,L,0,24,108,32,30,10,0,0,4,0,0,1,0,1,0,0,3,1,1,0,0,4,4,0.0,1.2352941179999999,1.6666666669999999
880,20160726KTHT0,20160726,HT,KT,0,B,0,W,0,27,156,35,33,8,0,0,0,0,1,0,0,2,0,0,4,1,1,0,0,0,0,0.0,1.0,2.5714285709999998
881,20160726KTHT0,20160726,KT,HT,0,T,0,L,0,24,154,42,37,16,4,0,2,0,0,0,1,4,0,0,4,2,0,0,0,13,13,4.8,1.6666666669999999,3.0
882,20160726LTLG0,20160726,LG,LT,0,B,0,L,0,27,189,51,44,17,4,0,3,1,1,0,0,6,1,1,6,0,0,0,0,12,12,1.5,2.75,4.285714286
883,20160726LTLG0,20160726,LT,LG,0,T,0,W,3,27,177,48,40,15,3,1,1,2,0,0,1,7,0,0,6,1,2,0,0,10,9,2.75,1.25,1.25
884,20160726NCSS0,20160726,SS,NC,0,B,0,L,1,27,160,41,34,8,2,0,2,0,0,1,1,4,0,1,5,0,0,0,0,5,4,2.4,1.333333333,0.46153846200000004
885,20160726NCSS0,20160726,NC,SS,0,T,0,W,0,27,164,41,37,12,2,0,1,0,3,0,0,4,0,0,10,0,1,0,0,4,4,1.5,1.7777777780000001,2.0
886,20160726OBWO0,20160726,WO,OB,0,B,0,L,0,27,125,36,32,8,2,0,4,1,0,1,1,2,0,0,4,0,0,0,2,7,7,0.6,3.0,0.272727273
887,20160726OBWO0,20160726,OB,WO,0,T,0,W,0,27,149,35,29,5,1,0,0,0,0,0,0,6,0,0,4,3,2,0,0,1,1,3.0,2.0,1.6666666669999999
888,20160726SKHH0,20160726,HH,SK,0,B,0,L,0,27,140,43,39,12,5,0,2,0,0,0,0,3,0,1,7,0,0,0,0,9,9,1.714285714,1.411764706,2.625
889,20160726SKHH0,20160726,SK,HH,0,T,0,W,0,27,152,39,37,12,1,0,1,0,0,0,0,2,0,0,8,1,1,0,0,4,4,0.5,1.2,3.0
890,20160727KTHT0,20160727,HT,KT,0,B,0,W,0,27,137,36,34,8,0,0,1,0,0,0,0,2,0,0,3,2,2,0,1,3,2,0.75,1.285714286,1.333333333
891,20160727KTHT0,20160727,KT,HT,0,T,0,L,0,24,150,40,34,12,4,0,0,0,0,0,1,5,0,0,3,1,1,0,0,8,8,1.846153846,2.368421053,2.0
892,20160727LTLG0,20160727,LG,LT,0,B,0,W,0,27,134,32,29,3,0,1,0,0,0,0,0,3,0,0,11,2,0,0,0,1,1,0.75,0.272727273,0.0
893,20160727LTLG0,20160727,LT,LG,0,T,0,L,0,24,135,36,31,8,0,0,1,0,2,0,1,4,0,0,10,1,2,0,1,7,3,1.5,1.875,1.714285714
894,20160727NCSS0,20160727,SS,NC,0,B,0,W,1,27,177,38,36,10,0,0,3,0,0,0,0,2,0,0,8,1,0,0,0,6,6,1.2,0.75,3.0
895,20160727NCSS0,20160727,NC,SS,0,T,0,L,0,24,151,40,33,10,1,0,3,0,1,1,0,5,0,1,4,0,1,0,0,10,9,2.0,18.0,3.0
896,20160727OBWO0,20160727,WO,OB,0,B,0,W,0,27,141,39,36,9,1,0,1,0,0,0,0,2,0,1,3,1,0,0,0,4,4,1.5,1.636363636,1.333333333
897,20160727OBWO0,20160727,OB,WO,0,T,0,L,0,24,163,44,40,17,0,0,2,2,0,0,0,3,0,1,4,1,0,0,0,9,9,1.0,4.285714286,1.6666666669999999
898,20160727SKHH0,20160727,HH,SK,0,B,0,W,0,27,124,32,29,4,0,0,0,0,0,0,0,3,0,0,4,2,0,0,0,0,0,0.0,0.8,0.9
899,20160727SKHH0,20160727,SK,HH,0,T,0,L,0,24,174,40,33,9,2,0,2,0,2,0,1,6,0,0,9,0,2,1,1,8,5,3.0,1.615384615,1.875
900,20160728KTHT0,20160728,HT,KT,0,B,0,W,0,27,132,34,32,9,1,0,1,1,0,0,0,2,0,0,3,4,0,0,0,3,3,0.5,1.0,1.875
901,20160728KTHT0,20160728,KT,HT,0,T,0,L,0,24,135,39,33,12,2,1,0,0,0,0,2,3,0,1,2,0,0,0,0,9,9,3.0,0.0,1.875
902,20160728LTLG0,20160728,LG,LT,0,B,0,W,1,27,158,39,34,6,1,0,1,1,0,0,0,3,0,2,13,0,1,0,0,2,2,0.6,0.6,0.6
903,20160728LTLG0,20160728,LT,LG,0,T,0,L,0,24,150,40,34,12,3,1,0,2,2,1,0,5,0,0,5,1,1,0,0,5,4,2.1818181819999998,9.0,2.25
904,20160728NCSS0,20160728,SS,NC,0,B,0,L,1,27,176,45,34,11,2,0,1,5,0,0,2,8,0,1,7,2,1,0,0,9,8,2.0,1.3125,1.6666666669999999
905,20160728NCSS0,20160728,NC,SS,0,T,0,W,0,27,158,39,32,9,1,0,0,1,2,0,2,5,0,0,8,0,1,0,0,5,5,2.25,2.357142857,4.8
906,20160728OBWO0,20160728,WO,OB,0,B,0,W,0,27,150,36,31,6,2,0,0,0,0,0,0,5,0,0,10,2,0,0,0,1,0,0.857142857,0.0,2.5714285709999998
907,20160728OBWO0,20160728,OB,WO,0,T,0,L,0,24,169,44,35,13,2,0,1,0,0,0,3,5,0,1,3,0,1,0,0,12,9,2.1818181819999998,6.0,4.8
908,20160728SKHH0,20160728,HH,SK,0,B,0,W,0,27,160,42,40,13,2,0,2,0,0,0,0,1,0,1,9,1,0,0,0,8,8,1.875,0.5,3.428571429
909,20160728SKHH0,20160728,SK,HH,0,T,0,L,0,24,167,43,34,11,2,0,3,2,1,0,1,7,0,1,9,1,1,0,0,12,12,1.6666666669999999,3.6,2.25
910,20160729HHOB0,20160729,OB,HH,0,B,0,L,0,33,220,50,42,11,3,1,2,0,1,0,0,7,0,1,5,1,0,0,0,9,9,1.2,1.6956521740000001,2.4
911,20160729HHOB0,20160729,HH,OB,0,T,0,W,0,33,194,52,45,15,1,0,0,1,1,0,2,5,0,0,9,0,1,0,0,8,7,1.9090909090000001,1.625,2.1818181819999998
912,20160729HTSK0,20160729,SK,HT,0,B,0,L,0,27,183,52,44,19,5,0,3,0,0,1,1,5,0,1,7,0,1,0,0,14,13,2.5,3.428571429,3.0
913,20160729HTSK0,20160729,HT,SK,0,T,0,W,1,27,181,47,39,14,2,0,2,0,0,0,1,6,0,1,6,1,0,0,0,8,8,1.363636364,2.769230769,3.428571429
914,20160729LGNC0,20160729,NC,LG,0,B,0,L,0,27,133,35,32,8,1,0,0,0,1,1,0,2,0,0,7,1,1,0,0,2,2,1.5,1.111111111,1.875
915,20160729LGNC0,20160729,LG,NC,0,T,0,W,1,27,159,38,29,5,1,0,0,1,1,1,0,5,0,3,7,0,2,0,0,1,1,0.857142857,1.111111111,0.272727273
916,20160729LTKT0,20160729,KT,LT,0,B,0,W,0,27,193,43,37,13,1,0,1,4,0,1,0,4,0,1,5,2,1,0,0,11,11,4.8,1.411764706,2.25
917,20160729LTKT0,20160729,LT,KT,0,T,0,L,0,26,201,50,38,16,1,0,1,2,1,2,1,8,0,1,6,0,0,0,0,12,12,6.0,4.0,6.0
918,20160729WOSS0,20160729,SS,WO,0,B,0,W,0,36,189,49,41,11,0,0,1,2,1,1,1,4,0,2,7,2,0,0,0,5,3,0.6,1.392857143,1.071428571
919,20160729WOSS0,20160729,WO,SS,0,T,0,L,1,34,183,52,45,16,3,0,0,0,0,1,0,6,0,0,6,3,0,0,0,6,6,1.714285714,2.0,2.454545455
920,20160730HHOB0,20160730,OB,HH,0,B,0,L,0,27,207,45,33,13,4,2,0,0,0,3,2,6,0,1,8,2,4,0,0,10,10,1.615384615,2.3181818180000002,3.0
921,20160730HHOB0,20160730,HH,OB,0,T,0,W,1,27,171,43,41,14,4,1,2,1,0,0,1,1,0,0,7,0,3,0,1,9,8,0.857142857,1.173913043,1.0909090909999999
922,20160730HTSK0,20160730,SK,HT,0,B,0,L,0,27,145,36,31,5,0,0,1,1,1,0,0,4,0,1,9,0,0,0,0,2,2,1.5,1.0,0.3
923,20160730HTSK0,20160730,HT,SK,0,T,1,W,0,27,121,34,31,6,1,0,0,0,1,1,0,2,0,0,8,0,0,0,0,1,1,0.75,0.8888888890000001,0.0
