,GYEAR,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,BA,SLG,IsoP,RC,wOBA,wRAA,wRC,wRC+
587,2017,62265,33,30,2,4,7,1,0,1,1,0,0,0,2,0,1,8,1,0,0.23333333333333334,0.36666666666666664,0.1333333333333333,3.354545454545454,0.30324242424242426,-1.4236675700090324,4.411858558484575,68.04337665524058
588,2017,63088,40,39,8,9,11,1,0,2,1,0,0,0,1,0,0,11,0,0,0.28205128205128205,0.46153846153846156,0.17948717948717952,5.634,0.330125,-0.754290876242095,5.381142728093948,86.03165043996121
589,2017,65357,90,77,8,11,21,0,1,1,0,1,1,1,10,0,1,16,0,2,0.2727272727272727,0.33766233766233766,0.06493506493506496,10.29888888888889,0.3270561797752809,-1.9466520507901692,12.128370532768999,83.9781724214801
590,2017,66804,6,6,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0.5,0.0,1.5,0.4635,0.6097560975609758,0.9116260162601627,175.27853056308342
591,2017,76639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
592,2017,65115,248,219,15,38,70,5,0,1,3,2,5,2,18,0,4,28,3,2,0.319634703196347,0.3561643835616438,0.0365296803652968,31.193709677419356,0.3442469135802469,-1.5128865691949096,33.47389965093067,95.48122291160422
593,2017,61463,91,84,13,15,23,5,0,0,3,1,0,1,4,0,2,18,1,1,0.27380952380952384,0.3333333333333333,0.05952380952380948,9.387692307692307,0.30115384615384616,-4.0975609756097535,12.239971857410882,66.6458203043569
594,2017,61742,11,11,1,0,2,0,0,0,0,1,0,0,0,0,0,7,1,0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.16854545454545455,-1.8130081300813006,1.3201810790835182,-22.088089567764335
595,2017,61643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
596,2017,77454,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,-0.6341463414634146,-0.0470731707317073,-134.8690153568202
597,2017,79402,154,144,13,17,38,7,0,3,1,1,3,1,5,0,1,26,4,7,0.2638888888888889,0.375,0.1111111111111111,14.72883116883117,0.2971390728476822,-7.492848041063177,20.7413451425905,63.95936488185101
598,2017,65653,105,90,11,31,24,6,1,1,3,2,3,1,9,0,2,23,0,0,0.26666666666666666,0.3888888888888889,0.12222222222222223,13.042857142857143,0.3324411764705883,-1.760322014984848,14.158235028428717,87.58150253978944
599,2017,60805,33,32,2,3,7,0,0,0,0,0,1,0,0,0,0,6,0,1,0.21875,0.21875,0.0,1.5951515151515152,0.20278125000000002,-4.418445121951218,4.321107723577236,0.820535983137638
600,2017,65464,8,6,0,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.6950000000000001,0.36885714285714283,0.12904890953671436,1.0961311136920893,111.94897310525134
601,2017,62356,23,21,2,5,5,0,1,0,0,0,0,0,1,0,1,6,0,1,0.23809523809523808,0.3333333333333333,0.09523809523809523,2.2886956521739132,0.29347826086956524,-1.1951219512195113,3.053038176033935,61.509760025136515
602,2017,65513,58,53,2,4,8,2,0,0,0,0,1,0,2,0,2,17,0,4,0.1509433962264151,0.18867924528301888,0.03773584905660379,2.391724137931034,0.19382456140350882,-8.235027496473792,7.688016767302176,-5.172764961351106
603,2017,60464,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.0,0.0,-0.0,0.0,-1.2682926829268293,0.22292682926829271,-134.8690153568202
604,2017,66406,10,10,2,0,3,1,0,0,1,1,0,0,0,0,0,1,0,3,0.3,0.4,0.10000000000000003,0.9039999999999999,0.3113,-0.358626919602529,1.3141373080397472,73.43504299240526
605,2017,63123,268,248,31,42,62,14,2,5,2,2,3,7,7,0,3,67,5,12,0.25,0.38306451612903225,0.13306451612903225,25.18507462686567,0.2853509433962264,-15.893357876974994,36.120696425832186,56.07142654235767
606,2017,79191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
607,2017,66302,12,10,0,0,3,0,0,0,1,0,1,0,1,1,0,3,1,0,0.3,0.3,0.0,1.01,0.2781,-0.7902439024390241,1.5541463414634147,51.21951219512197
608,2017,64907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
609,2017,64724,10,10,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.1,0.1,0.0,0.1,0.0927,-2.333333333333333,1.1166666666666667,-72.83950617283948
610,2017,74167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
611,2017,74857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
612,2017,67872,416,359,64,58,87,19,0,31,1,1,0,1,50,2,6,116,6,7,0.24233983286908078,0.5543175487465181,0.3119777158774373,69.9876923076923,0.37833574879227044,10.272512644611124,56.18469354001109,118.29151111932181
613,2017,75867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
614,2017,79358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
615,2017,78745,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,0.0,-3.8048780487804876,1.3029268292682927,-134.8690153568202
616,2017,62927,7,7,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0.42857142857142855,0.42857142857142855,0.0,0.8571428571428571,0.3972857142857143,0.2926829268292685,0.9868118466898955,130.97173828881148
617,2017,76368,20,18,1,4,4,0,0,0,3,1,1,0,1,0,0,6,0,2,0.2222222222222222,0.2222222222222222,0.0,1.268,0.2334736842105263,-2.1233300052298767,2.593833499738506,21.358147954449013
618,2017,60559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
619,2017,94629,187,164,36,13,49,10,0,7,1,0,1,3,18,2,1,41,2,0,0.29878048780487804,0.4878048780487805,0.18902439024390244,30.712941176470586,0.369375,3.103997289972905,25.26159891598916,112.29549332530364
620,2017,79130,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.6341463414634146,-0.0470731707317073,-134.8690153568202
621,2017,65516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
622,2017,66160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
623,2017,79356,130,113,13,19,29,4,0,4,0,0,0,0,14,0,3,27,3,2,0.25663716814159293,0.39823008849557523,0.1415929203539823,16.346615384615383,0.3428230769230769,-0.9602529358626926,17.542613438954902,94.52847329992767
624,2017,62892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
625,2017,77462,223,209,24,28,60,9,0,4,1,0,0,5,6,0,3,44,7,4,0.28708133971291866,0.3875598086124402,0.10047846889952156,24.03820627802691,0.31004484304932733,-8.25022583559169,30.068003471589275,72.59516414020366
626,2017,65269,21,21,2,1,4,2,0,0,0,0,0,0,0,0,0,6,1,0,0.19047619047619047,0.2857142857142857,0.09523809523809523,0.8571428571428571,0.20819047619047618,-2.7091237579042455,2.7059941067664646,4.440079086269999
627,2017,60667,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.6341463414634146,-0.0470731707317073,-134.8690153568202
628,2017,66859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
629,2017,76158,98,90,16,11,21,4,0,6,0,0,0,0,7,0,1,34,3,1,0.23333333333333334,0.4777777777777778,0.24444444444444446,11.959999999999999,0.3315408163265306,-1.7226738934056003,13.212421694965249,86.97903330759183
630,2017,62406,8,6,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0.0,0.0,0.0,0.0,0.104,-1.7850045167118338,0.8568744354110208,-65.27819599183647
631,2017,66657,8,5,0,3,2,0,0,0,0,1,0,0,1,0,2,1,0,1,0.4,0.4,0.0,1.3900000000000001,0.51175,1.1616982836495036,1.225212285456188,207.56465589347255
632,2017,64029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
633,2017,66707,4,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.0,0.0,0.0,0.26,0.364,0.04697380307136409,0.551743450767841,108.69885242062298
634,2017,79334,212,186,38,30,50,14,0,12,0,0,0,0,17,0,9,50,4,9,0.26881720430107525,0.5376344086021505,0.26881720430107525,36.25811320754717,0.38616037735849057,6.7335140018066895,28.65176185849909,123.52730259191715
635,2017,61743,13,12,1,1,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0.25,0.25,0.0,1.003076923076923,0.26992307692307693,-0.9521228545618787,1.681759780418317,45.74798549504965
636,2017,66960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
637,2017,61114,198,181,28,21,55,9,0,6,0,1,4,1,10,0,2,35,8,2,0.30386740331491713,0.4530386740331492,0.14917127071823205,25.695757575757575,0.3536546391752578,0.4748135110217243,26.732398048035463,101.77633187812091
638,2017,62147,43,38,8,3,9,0,0,0,0,0,2,1,2,0,0,6,2,0,0.23684210526315788,0.23684210526315788,0.0,2.3190697674418606,0.239,-4.350496838301716,5.703825654923216,25.056040683863646
639,2017,97336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
640,2017,60100,122,101,18,15,33,9,0,4,1,0,3,2,12,0,4,18,4,1,0.32673267326732675,0.5346534653465347,0.20792079207920794,22.60327868852459,0.4137394957983193,6.914379844078554,16.526675244623597,141.98166268414423
641,2017,79791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
642,2017,78566,133,117,16,18,34,6,2,1,4,0,2,1,10,0,3,38,2,4,0.2905982905982906,0.4017094017094017,0.1111111111111111,18.27744360902256,0.34575572519083975,-0.6300709571981128,17.95026262438197,96.49083287553265
643,2017,79364,24,22,1,2,3,0,0,0,0,0,0,0,2,0,0,2,1,0,0.13636363636363635,0.13636363636363635,0.0,0.5866666666666667,0.17654166666666668,-3.7822944896115622,3.082404396266185,-16.73748424727044
644,2017,67449,14,12,2,3,1,0,0,1,0,0,0,0,2,0,0,7,0,0,0.08333333333333333,0.3333333333333333,0.25,0.9685714285714285,0.2397857142857143,-1.40650406504065,1.789535423925668,25.58179550049472
645,2017,78352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
646,2017,62754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
647,2017,64017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
648,2017,77563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
649,2017,63959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
650,2017,66052,68,60,11,8,15,1,0,2,0,0,0,1,6,0,1,20,0,2,0.25,0.36666666666666664,0.11666666666666664,7.874705882352941,0.31336764705882353,-2.3116531165311645,9.146005101227482,74.81859350183917
651,2017,62925,32,27,5,5,8,3,0,1,0,0,0,0,4,0,1,4,1,0,0.2962962962962963,0.5185185185185185,0.2222222222222222,5.737500000000001,0.4079375,1.6458897922312565,4.371434056007227,138.09930074609392
652,2017,66920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
653,2017,64350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
654,2017,63950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
655,2017,65042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
656,2017,61329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
657,2017,67025,367,336,56,52,101,27,3,18,5,8,0,3,23,0,5,81,6,3,0.3005952380952381,0.5595238095238095,0.25892857142857145,62.49482288828337,0.38839237057220716,12.396567299006355,49.57877811253135,125.02082409729813
658,2017,67092,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,-1.2682926829268293,0.22292682926829271,-134.8690153568202
659,2017,61895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
660,2017,75340,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.3170731707317073,-0.1820731707317073,-134.8690153568202
661,2017,77848,18,16,0,2,5,1,0,0,0,0,0,0,2,0,0,4,0,0,0.3125,0.375,0.0625,2.535555555555556,0.35683333333333334,0.09485094850948547,2.435269497139416,103.9033312143821
662,2017,71184,125,111,14,6,31,5,0,1,0,0,7,0,6,0,1,17,2,3,0.27927927927927926,0.35135135135135137,0.07207207207207211,12.80448,0.3092796610169492,-4.710968719856682,16.837312250241148,72.08314832677522
663,2017,64346,46,42,7,10,10,3,0,1,2,0,0,1,3,0,0,14,2,0,0.23809523809523808,0.38095238095238093,0.14285714285714285,4.385652173913043,0.29182608695652174,-2.458897922312556,6.156545697341032,60.40422025261585
664,2017,72862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
665,2017,77318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
666,2017,62499,16,16,0,1,3,1,0,0,1,0,0,0,0,0,0,7,1,0,0.1875,0.25,0.0625,0.565,0.1945625,-2.261065943992773,2.0186833785004517,-4.678978888554308
667,2017,77669,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,-0.0,0.0,-1.2682926829268293,0.22292682926829271,-134.8690153568202
668,2017,66704,22,21,2,1,1,0,0,1,0,0,0,0,1,0,0,11,0,2,0.047619047619047616,0.19047619047619047,0.14285714285714285,0.38727272727272727,0.1195,-4.600722673893405,2.7608762420957547,-54.90648733647827
669,2017,66203,25,23,2,5,6,2,0,0,0,0,1,0,1,0,0,6,1,1,0.2608695652173913,0.34782608695652173,0.08695652173913043,2.1071999999999997,0.28975,-1.383242999096657,3.3196702800361337,59.01502224898793
670,2017,62884,116,106,16,14,34,8,0,1,0,1,2,2,3,0,3,29,1,3,0.32075471698113206,0.42452830188679247,0.10377358490566041,15.933793103448275,0.3473684210526316,-0.3805448580801549,15.65671944087862,97.56995620638472
671,2017,75321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
672,2017,71118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
673,2017,76650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
674,2017,67304,17,16,2,1,3,2,0,0,0,0,0,0,1,0,0,6,0,1,0.1875,0.3125,0.125,1.2376470588235293,0.2454705882352941,-1.6205962059620596,2.1996708114139962,29.385786232589993
675,2017,67539,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,-1.2682926829268293,0.22292682926829271,-134.8690153568202
676,2017,66409,20,17,0,4,2,0,0,0,0,0,1,0,1,0,1,9,0,0,0.11764705882352941,0.11764705882352941,0.0,0.608,0.1756842105263158,-3.1674036038605995,2.5416298198069702,-17.31124458742961
677,2017,76430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
678,2017,67202,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.309,-0.11382113821138207,0.367059620596206,71.89601525644888
679,2017,67646,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.3170731707317073,-0.1820731707317073,-134.8690153568202
680,2017,64115,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-1.5853658536585367,0.3579268292682927,-134.8690153568202
681,2017,62893,9,9,1,1,3,1,0,0,0,0,0,0,0,0,0,4,0,0,0.3333333333333333,0.4444444444444444,0.1111111111111111,1.3333333333333333,0.3458888888888889,-0.04155374887082168,1.210382916792131,96.57993836454143
682,2017,66716,121,106,7,8,25,2,1,1,2,0,4,2,9,0,0,24,2,6,0.2358490566037736,0.3018867924528302,0.06603773584905659,10.181818181818182,0.2734700854700855,-8.474362834796434,16.26496394351408,48.12143964005856
683,2017,62025,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-1.2682926829268293,0.22292682926829271,-134.8690153568202
684,2017,79150,9,8,0,2,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,-2.8536585365853657,0.8979268292682927,-134.8690153568202
685,2017,66917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
686,2017,63260,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.6341463414634146,-0.0470731707317073,-134.8690153568202
687,2017,62966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
688,2017,66207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
689,2017,60181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
690,2017,67119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
691,2017,76455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
692,2017,78148,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0.927,0.5203252032520326,0.6553252032520326,485.42607648298707
693,2017,65067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
694,2017,67246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
695,2017,75149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
696,2017,77211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
697,2017,67134,93,79,12,7,22,5,0,3,0,0,0,2,11,1,1,14,1,1,0.27848101265822783,0.45569620253164556,0.17721518987341772,14.158064516129032,0.3588260869565218,0.6574761399787975,12.562069635913751,105.2367673435189
698,2017,67006,22,18,0,4,3,1,0,0,1,2,2,0,1,0,1,6,0,2,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.8290909090909092,0.22984999999999997,-2.407678410117435,2.8605600722673894,18.93338686473284
699,2017,66462,166,151,18,27,48,4,2,0,4,2,1,1,12,0,1,16,2,2,0.31788079470198677,0.3708609271523179,0.05298013245033112,21.460843373493976,0.3428969696969697,-1.2150885549259496,22.402680189428157,94.57791809493105
700,2017,66492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
701,2017,67394,201,176,42,37,54,8,1,17,0,0,0,1,17,0,7,49,5,1,0.3068181818181818,0.6534090909090909,0.3465909090909091,44.22129353233831,0.43567661691542287,15.374887082204154,27.211491975533356,156.66072261729926
702,2017,62363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
703,2017,60634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
704,2017,61366,8,7,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,0,0.14285714285714285,0.14285714285714285,0.0,0.1575,0.206875,-1.041553748870822,0.9498057813911474,3.5598380675164853
705,2017,78643,20,17,1,2,3,0,0,0,0,0,0,0,3,0,0,3,2,0,0.17647058823529413,0.17647058823529413,0.0,0.756,0.24825,-1.8563685636856364,2.6071815718157185,31.245608752383845
706,2017,67703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
707,2017,76350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
708,2017,76720,50,43,3,5,11,2,0,1,0,0,2,0,5,0,0,15,0,2,0.2558139534883721,0.37209302325581395,0.11627906976744184,5.8688,0.3223958333333334,-1.2919677807889158,6.724160644384222,80.85973658090495
709,2017,72535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
710,2017,66451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
711,2017,76869,4,4,0,3,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0.0,0.0,0.0,-0.26,0.0,-1.2682926829268293,0.22292682926829271,-134.8690153568202
712,2017,77466,18,18,3,3,4,3,0,0,0,0,0,0,0,0,0,6,1,0,0.2222222222222222,0.3888888888888889,0.16666666666666669,1.1666666666666667,0.2613333333333333,-1.4579945799457996,2.3490003011141223,40.00022304749796
713,2017,79198,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.309,-0.11382113821138207,0.367059620596206,71.89601525644888
714,2017,65044,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.1545,-1.065040650406504,0.6324932249322494,-31.486500050185672
715,2017,65096,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.6341463414634146,-0.0470731707317073,-134.8690153568202
716,2017,60605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
717,2017,72641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
718,2017,64793,22,21,3,2,3,1,0,0,0,0,0,0,1,0,0,8,0,1,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.7745454545454545,0.17459090909090907,-3.5058717253839204,2.810642194300731,-18.04281903649563
719,2017,77927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
720,2017,78552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
721,2017,65056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
722,2017,65060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
723,2017,99563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
724,2017,61411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
725,2017,74630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
726,2017,75730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3170731707317073,100.0
727,2017,67944,12,12,0,1,1,1,0,0,0,0,0,0,0,0,0,5,0,1,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.10491666666666666,-2.6675700090334233,1.397702499247215,-64.66481537243354
728,2017,65157,33,29,2,1,8,0,0,0,0,1,0,1,3,0,0,7,0,0,0.27586206896551724,0.27586206896551724,0.0,2.818181818181818,0.29090909090909095,-1.7913279132791309,4.400717335961239,59.790619230547
